Subscription ID,Duration,Type
4447,2283 days 00:00:00.000000000,Monthly
4449,1004 days 00:00:00.000000000,Monthly
4453,10958 days 00:00:00.000000000,Yearly
4455,0 days 00:00:00.000000000,One Off
4463,1248 days 00:00:00.000000000,Monthly
4464,1827 days 00:00:00.000000000,Yearly
4465,37 days 00:00:00.000000000,Daily
4466,2616 days 00:00:00.000000000,Monthly
4469,14244 days 00:00:00.000000000,Yearly
4471,1217 days 00:00:00.000000000,Monthly
4472,1095 days 00:00:00.000000000,Yearly
4473,0 days 00:00:00.000000000,One Off
4476,24 days 00:00:00.000000000,Daily
4478,2465 days 00:00:00.000000000,Monthly
4480,27 days 00:00:00.000000000,Daily
4481,26 days 00:00:00.000000000,Daily
4482,14975 days 00:00:00.000000000,Yearly
4485,2922 days 00:00:00.000000000,Yearly
4486,19 days 00:00:00.000000000,Daily
4489,9132 days 00:00:00.000000000,Yearly
4494,47 days 00:00:00.000000000,Daily
4495,5479 days 00:00:00.000000000,Yearly
4496,0 days 00:00:00.000000000,One Off
4497,52 days 00:00:00.000000000,Daily
4501,1612 days 00:00:00.000000000,Monthly
4505,22 days 00:00:00.000000000,Daily
4507,4383 days 00:00:00.000000000,Yearly
4508,0 days 00:00:00.000000000,One Off
4509,10958 days 00:00:00.000000000,Yearly
4511,10 days 00:00:00.000000000,Daily
4512,36 days 00:00:00.000000000,Daily
4513,7305 days 00:00:00.000000000,Yearly
4515,0 days 00:00:00.000000000,One Off
4516,2556 days 00:00:00.000000000,Yearly
4517,0 days 00:00:00.000000000,One Off
4518,3652 days 00:00:00.000000000,Yearly
4519,1095 days 00:00:00.000000000,Yearly
4521,6575 days 00:00:00.000000000,Yearly
4523,0 days 00:00:00.000000000,One Off
4526,5113 days 00:00:00.000000000,Yearly
4529,943 days 00:00:00.000000000,Monthly
4533,27 days 00:00:00.000000000,Daily
4538,1734 days 00:00:00.000000000,Monthly
4539,0 days 00:00:00.000000000,One Off
4540,16 days 00:00:00.000000000,Daily
4541,1185 days 00:00:00.000000000,Monthly
4542,1338 days 00:00:00.000000000,Monthly
4543,13 days 00:00:00.000000000,Daily
4546,1520 days 00:00:00.000000000,Monthly
4549,37 days 00:00:00.000000000,Daily
4551,8401 days 00:00:00.000000000,Yearly
4552,26 days 00:00:00.000000000,Daily
4553,1826 days 00:00:00.000000000,Yearly
4555,0 days 00:00:00.000000000,One Off
4556,0 days 00:00:00.000000000,One Off
4557,0 days 00:00:00.000000000,One Off
4559,6940 days 00:00:00.000000000,Yearly
4561,4748 days 00:00:00.000000000,Yearly
4562,34 days 00:00:00.000000000,Daily
4563,914 days 00:00:00.000000000,Monthly
4565,29 days 00:00:00.000000000,Daily
4568,6209 days 00:00:00.000000000,Yearly
4569,10 days 00:00:00.000000000,Daily
4570,2679 days 00:00:00.000000000,Monthly
4571,2618 days 00:00:00.000000000,Monthly
4573,9 days 00:00:00.000000000,Daily
4575,580 days 00:00:00.000000000,Monthly
4576,946 days 00:00:00.000000000,Monthly
4577,791 days 00:00:00.000000000,Monthly
4578,6209 days 00:00:00.000000000,Yearly
4579,1826 days 00:00:00.000000000,Yearly
4581,4383 days 00:00:00.000000000,Yearly
4582,30 days 00:00:00.000000000,Daily
4583,1126 days 00:00:00.000000000,Monthly
4585,426 days 00:00:00.000000000,Monthly
4589,2343 days 00:00:00.000000000,Monthly
4591,2741 days 00:00:00.000000000,Monthly
4592,0 days 00:00:00.000000000,One Off
4593,31 days 00:00:00.000000000,Daily
4595,792 days 00:00:00.000000000,Monthly
4596,6210 days 00:00:00.000000000,Yearly
4598,549 days 00:00:00.000000000,Monthly
4600,7305 days 00:00:00.000000000,Yearly
4601,7670 days 00:00:00.000000000,Yearly
4604,1857 days 00:00:00.000000000,Monthly
4605,2526 days 00:00:00.000000000,Monthly
4607,0 days 00:00:00.000000000,One Off
4608,580 days 00:00:00.000000000,Monthly
4609,2435 days 00:00:00.000000000,Monthly
4610,14245 days 00:00:00.000000000,Yearly
4611,0 days 00:00:00.000000000,One Off
4613,0 days 00:00:00.000000000,One Off
4614,1826 days 00:00:00.000000000,Yearly
4616,0 days 00:00:00.000000000,One Off
4617,1796 days 00:00:00.000000000,Monthly
4618,153 days 00:00:00.000000000,Monthly
4620,1491 days 00:00:00.000000000,Monthly
4622,2191 days 00:00:00.000000000,Monthly
4623,850 days 00:00:00.000000000,Monthly
4628,9861 days 00:00:00.000000000,Yearly
4631,1095 days 00:00:00.000000000,Monthly
4632,2192 days 00:00:00.000000000,Yearly
4633,37 days 00:00:00.000000000,Daily
4635,5478 days 00:00:00.000000000,Yearly
4636,36 days 00:00:00.000000000,Daily
4637,2130 days 00:00:00.000000000,Monthly
4639,1826 days 00:00:00.000000000,Yearly
4640,10227 days 00:00:00.000000000,Yearly
4643,0 days 00:00:00.000000000,One Off
4644,4383 days 00:00:00.000000000,Yearly
4646,5479 days 00:00:00.000000000,Yearly
4647,22 days 00:00:00.000000000,Daily
4649,10 days 00:00:00.000000000,Daily
4650,4749 days 00:00:00.000000000,Yearly
4652,2647 days 00:00:00.000000000,Monthly
4653,2677 days 00:00:00.000000000,Monthly
4655,92 days 00:00:00.000000000,Monthly
4656,10957 days 00:00:00.000000000,Yearly
4657,52 days 00:00:00.000000000,Daily
4661,32 days 00:00:00.000000000,Daily
4663,29 days 00:00:00.000000000,Daily
4665,8766 days 00:00:00.000000000,Yearly
4667,0 days 00:00:00.000000000,One Off
4669,0 days 00:00:00.000000000,One Off
4670,1918 days 00:00:00.000000000,Monthly
4672,0 days 00:00:00.000000000,One Off
4674,28 days 00:00:00.000000000,Daily
4683,2709 days 00:00:00.000000000,Monthly
4684,2922 days 00:00:00.000000000,Yearly
4685,9131 days 00:00:00.000000000,Yearly
4687,47 days 00:00:00.000000000,Daily
4688,1369 days 00:00:00.000000000,Monthly
4691,10592 days 00:00:00.000000000,Yearly
4694,1095 days 00:00:00.000000000,Yearly
4695,8766 days 00:00:00.000000000,Yearly
4698,2376 days 00:00:00.000000000,Monthly
4701,26 days 00:00:00.000000000,Daily
4702,0 days 00:00:00.000000000,One Off
4705,21 days 00:00:00.000000000,Daily
4707,12 days 00:00:00.000000000,Daily
4711,2374 days 00:00:00.000000000,Monthly
4714,0 days 00:00:00.000000000,One Off
4716,37 days 00:00:00.000000000,Daily
4719,6940 days 00:00:00.000000000,Yearly
4721,669 days 00:00:00.000000000,Monthly
4725,30 days 00:00:00.000000000,Daily
4726,13149 days 00:00:00.000000000,Yearly
4728,0 days 00:00:00.000000000,One Off
4729,8401 days 00:00:00.000000000,Yearly
4734,6209 days 00:00:00.000000000,Yearly
4735,0 days 00:00:00.000000000,One Off
4736,48 days 00:00:00.000000000,Daily
4738,2223 days 00:00:00.000000000,Monthly
4740,0 days 00:00:00.000000000,One Off
4741,22 days 00:00:00.000000000,Daily
4742,54 days 00:00:00.000000000,Daily
4745,5479 days 00:00:00.000000000,Yearly
4746,10593 days 00:00:00.000000000,Yearly
4750,1095 days 00:00:00.000000000,Monthly
4752,13514 days 00:00:00.000000000,Yearly
4753,9497 days 00:00:00.000000000,Yearly
4755,609 days 00:00:00.000000000,Monthly
4756,5479 days 00:00:00.000000000,Yearly
4758,91 days 00:00:00.000000000,Yearly
4760,40 days 00:00:00.000000000,Daily
4762,53 days 00:00:00.000000000,Daily
4764,0 days 00:00:00.000000000,One Off
4766,39 days 00:00:00.000000000,Daily
4767,2192 days 00:00:00.000000000,Yearly
4768,1704 days 00:00:00.000000000,Monthly
4775,701 days 00:00:00.000000000,Monthly
4777,0 days 00:00:00.000000000,One Off
4780,2345 days 00:00:00.000000000,Monthly
4783,0 days 00:00:00.000000000,One Off
4785,0 days 00:00:00.000000000,One Off
4786,1827 days 00:00:00.000000000,Yearly
4787,2192 days 00:00:00.000000000,Yearly
4792,1461 days 00:00:00.000000000,Yearly
4793,1188 days 00:00:00.000000000,Monthly
4796,36 days 00:00:00.000000000,Daily
4797,2405 days 00:00:00.000000000,Monthly
4803,0 days 00:00:00.000000000,One Off
4804,13879 days 00:00:00.000000000,Yearly
4805,0 days 00:00:00.000000000,One Off
4806,1369 days 00:00:00.000000000,Monthly
4807,2677 days 00:00:00.000000000,Monthly
4808,304 days 00:00:00.000000000,Monthly
4809,0 days 00:00:00.000000000,One Off
4810,0 days 00:00:00.000000000,One Off
4811,214 days 00:00:00.000000000,One Off
4812,12053 days 00:00:00.000000000,Yearly
4816,1308 days 00:00:00.000000000,Monthly
4817,3287 days 00:00:00.000000000,Yearly
4818,2223 days 00:00:00.000000000,Monthly
4819,1461 days 00:00:00.000000000,Yearly
4820,8 days 00:00:00.000000000,Daily
4821,851 days 00:00:00.000000000,Monthly
4823,54 days 00:00:00.000000000,Daily
4824,49 days 00:00:00.000000000,Daily
4825,48 days 00:00:00.000000000,Daily
4826,52 days 00:00:00.000000000,Daily
4830,0 days 00:00:00.000000000,One Off
4831,0 days 00:00:00.000000000,One Off
4835,1491 days 00:00:00.000000000,Monthly
4839,8036 days 00:00:00.000000000,Yearly
4840,8 days 00:00:00.000000000,Daily
4841,2406 days 00:00:00.000000000,Monthly
4842,1187 days 00:00:00.000000000,Monthly
4843,28 days 00:00:00.000000000,Daily
4844,13149 days 00:00:00.000000000,Yearly
4846,46 days 00:00:00.000000000,Daily
4847,1461 days 00:00:00.000000000,Yearly
4848,21 days 00:00:00.000000000,Daily
4850,2253 days 00:00:00.000000000,Monthly
4851,0 days 00:00:00.000000000,One Off
4857,1279 days 00:00:00.000000000,Monthly
4859,4749 days 00:00:00.000000000,Yearly
4862,4748 days 00:00:00.000000000,Yearly
4863,43 days 00:00:00.000000000,Daily
4864,0 days 00:00:00.000000000,One Off
4867,19 days 00:00:00.000000000,Daily
4868,0 days 00:00:00.000000000,One Off
4869,4383 days 00:00:00.000000000,Yearly
4870,0 days 00:00:00.000000000,One Off
4871,0 days 00:00:00.000000000,One Off
4876,2282 days 00:00:00.000000000,Monthly
4878,2069 days 00:00:00.000000000,Monthly
4880,669 days 00:00:00.000000000,Monthly
4885,43 days 00:00:00.000000000,Daily
4888,5114 days 00:00:00.000000000,Yearly
4889,2618 days 00:00:00.000000000,Monthly
4890,10227 days 00:00:00.000000000,Yearly
4895,2677 days 00:00:00.000000000,Monthly
4896,2223 days 00:00:00.000000000,Monthly
4898,5479 days 00:00:00.000000000,Yearly
4900,17 days 00:00:00.000000000,Daily
4903,26 days 00:00:00.000000000,Daily
4904,0 days 00:00:00.000000000,One Off
4905,26 days 00:00:00.000000000,Daily
4906,1766 days 00:00:00.000000000,Monthly
4908,2922 days 00:00:00.000000000,Yearly
4911,1461 days 00:00:00.000000000,Yearly
4914,396 days 00:00:00.000000000,Monthly
4915,1798 days 00:00:00.000000000,Monthly
4916,38 days 00:00:00.000000000,Daily
4918,8 days 00:00:00.000000000,Daily
4919,2191 days 00:00:00.000000000,Yearly
4921,762 days 00:00:00.000000000,Monthly
4922,4749 days 00:00:00.000000000,Yearly
4923,0 days 00:00:00.000000000,One Off
4924,426 days 00:00:00.000000000,Monthly
4925,10957 days 00:00:00.000000000,Yearly
4927,5844 days 00:00:00.000000000,Yearly
4928,0 days 00:00:00.000000000,One Off
4931,1035 days 00:00:00.000000000,Monthly
4932,30 days 00:00:00.000000000,Daily
4934,12419 days 00:00:00.000000000,Yearly
4935,1857 days 00:00:00.000000000,Monthly
4936,10592 days 00:00:00.000000000,Yearly
4937,2283 days 00:00:00.000000000,Monthly
4938,35 days 00:00:00.000000000,Daily
4940,792 days 00:00:00.000000000,Monthly
4941,46 days 00:00:00.000000000,Daily
4943,1096 days 00:00:00.000000000,Monthly
4945,0 days 00:00:00.000000000,One Off
4946,0 days 00:00:00.000000000,One Off
4953,0 days 00:00:00.000000000,One Off
4956,1949 days 00:00:00.000000000,Monthly
4959,0 days 00:00:00.000000000,One Off
4960,9131 days 00:00:00.000000000,Yearly
4961,8401 days 00:00:00.000000000,Yearly
4962,2191 days 00:00:00.000000000,Monthly
4963,54 days 00:00:00.000000000,Daily
4964,14 days 00:00:00.000000000,Daily
4966,0 days 00:00:00.000000000,One Off
4967,5478 days 00:00:00.000000000,Yearly
4968,0 days 00:00:00.000000000,One Off
4970,761 days 00:00:00.000000000,Monthly
4974,974 days 00:00:00.000000000,Monthly
4975,6 days 00:00:00.000000000,Daily
4977,883 days 00:00:00.000000000,Monthly
4978,5 days 00:00:00.000000000,Daily
4979,34 days 00:00:00.000000000,Daily
4980,0 days 00:00:00.000000000,One Off
4982,4383 days 00:00:00.000000000,Yearly
4985,0 days 00:00:00.000000000,One Off
4986,2070 days 00:00:00.000000000,Monthly
4989,4749 days 00:00:00.000000000,Yearly
4991,0 days 00:00:00.000000000,One Off
4992,30 days 00:00:00.000000000,Daily
4999,5 days 00:00:00.000000000,Daily
5001,0 days 00:00:00.000000000,One Off
5003,792 days 00:00:00.000000000,Monthly
5004,14245 days 00:00:00.000000000,Yearly
5007,607 days 00:00:00.000000000,Monthly
5008,7671 days 00:00:00.000000000,Yearly
5009,12 days 00:00:00.000000000,Daily
5011,17 days 00:00:00.000000000,Daily
5012,2648 days 00:00:00.000000000,Monthly
5015,730 days 00:00:00.000000000,Monthly
5020,1977 days 00:00:00.000000000,Monthly
5023,14610 days 00:00:00.000000000,Yearly
5025,0 days 00:00:00.000000000,One Off
5026,53 days 00:00:00.000000000,Daily
5027,50 days 00:00:00.000000000,Daily
5028,4018 days 00:00:00.000000000,Yearly
5029,4383 days 00:00:00.000000000,Yearly
5032,0 days 00:00:00.000000000,One Off
5034,2010 days 00:00:00.000000000,Monthly
5035,20 days 00:00:00.000000000,Daily
5037,12419 days 00:00:00.000000000,Yearly
5038,16 days 00:00:00.000000000,Daily
5039,1371 days 00:00:00.000000000,Monthly
5041,2010 days 00:00:00.000000000,Monthly
5043,1004 days 00:00:00.000000000,Monthly
5044,2557 days 00:00:00.000000000,Yearly
5046,2557 days 00:00:00.000000000,Yearly
5047,46 days 00:00:00.000000000,Daily
5049,6575 days 00:00:00.000000000,Yearly
5054,33 days 00:00:00.000000000,Daily
5055,0 days 00:00:00.000000000,One Off
5059,11688 days 00:00:00.000000000,Yearly
5061,9131 days 00:00:00.000000000,Yearly
5063,29 days 00:00:00.000000000,Daily
5065,2010 days 00:00:00.000000000,Monthly
5066,0 days 00:00:00.000000000,One Off
5068,7 days 00:00:00.000000000,Daily
5069,15341 days 00:00:00.000000000,Yearly
5070,1826 days 00:00:00.000000000,Yearly
5071,15340 days 00:00:00.000000000,Yearly
5072,46 days 00:00:00.000000000,Daily
5073,0 days 00:00:00.000000000,One Off
5074,52 days 00:00:00.000000000,Daily
5075,43 days 00:00:00.000000000,Daily
5079,10 days 00:00:00.000000000,Daily
5080,11322 days 00:00:00.000000000,Yearly
5082,2071 days 00:00:00.000000000,Monthly
5085,10958 days 00:00:00.000000000,Yearly
5087,2922 days 00:00:00.000000000,Yearly
5089,9861 days 00:00:00.000000000,Yearly
5092,1614 days 00:00:00.000000000,Monthly
5095,2101 days 00:00:00.000000000,Monthly
5097,181 days 00:00:00.000000000,Monthly
5101,547 days 00:00:00.000000000,Monthly
5102,16 days 00:00:00.000000000,Daily
5103,5844 days 00:00:00.000000000,Yearly
5104,35 days 00:00:00.000000000,Daily
5105,1919 days 00:00:00.000000000,Monthly
5112,23 days 00:00:00.000000000,Daily
5113,24 days 00:00:00.000000000,Daily
5114,486 days 00:00:00.000000000,Monthly
5115,5 days 00:00:00.000000000,Daily
5116,26 days 00:00:00.000000000,Daily
5118,9497 days 00:00:00.000000000,Yearly
5121,610 days 00:00:00.000000000,Monthly
5125,0 days 00:00:00.000000000,One Off
5127,2192 days 00:00:00.000000000,Monthly
5129,52 days 00:00:00.000000000,Daily
5130,670 days 00:00:00.000000000,Monthly
5131,2130 days 00:00:00.000000000,Monthly
5132,9131 days 00:00:00.000000000,Yearly
5135,974 days 00:00:00.000000000,Monthly
5136,9862 days 00:00:00.000000000,Yearly
5137,18 days 00:00:00.000000000,Daily
5139,10 days 00:00:00.000000000,Daily
5142,13149 days 00:00:00.000000000,Yearly
5144,671 days 00:00:00.000000000,Monthly
5145,2161 days 00:00:00.000000000,Monthly
5146,0 days 00:00:00.000000000,One Off
5147,0 days 00:00:00.000000000,One Off
5148,2283 days 00:00:00.000000000,Monthly
5150,12053 days 00:00:00.000000000,Yearly
5151,3287 days 00:00:00.000000000,Yearly
5153,151 days 00:00:00.000000000,Yearly
5154,14245 days 00:00:00.000000000,Yearly
5156,16 days 00:00:00.000000000,Daily
5157,2525 days 00:00:00.000000000,Monthly
5159,4748 days 00:00:00.000000000,Yearly
5161,10227 days 00:00:00.000000000,Yearly
5162,1248 days 00:00:00.000000000,Monthly
5163,53 days 00:00:00.000000000,Daily
5165,8766 days 00:00:00.000000000,Yearly
5166,6210 days 00:00:00.000000000,Yearly
5167,9131 days 00:00:00.000000000,Yearly
5169,306 days 00:00:00.000000000,Monthly
5170,55 days 00:00:00.000000000,Daily
5172,0 days 00:00:00.000000000,One Off
5174,1187 days 00:00:00.000000000,Monthly
5175,7670 days 00:00:00.000000000,Yearly
5181,33 days 00:00:00.000000000,Daily
5185,2557 days 00:00:00.000000000,Yearly
5186,7 days 00:00:00.000000000,Daily
5187,427 days 00:00:00.000000000,Monthly
5188,1826 days 00:00:00.000000000,Monthly
5190,17 days 00:00:00.000000000,Daily
5191,1279 days 00:00:00.000000000,Monthly
5192,0 days 00:00:00.000000000,One Off
5194,4383 days 00:00:00.000000000,Yearly
5195,16 days 00:00:00.000000000,Daily
5196,0 days 00:00:00.000000000,One Off
5197,5114 days 00:00:00.000000000,Yearly
5198,183 days 00:00:00.000000000,Yearly
5203,2435 days 00:00:00.000000000,Monthly
5205,7305 days 00:00:00.000000000,Yearly
5208,0 days 00:00:00.000000000,One Off
5210,1522 days 00:00:00.000000000,Monthly
5211,1431 days 00:00:00.000000000,Monthly
5214,2130 days 00:00:00.000000000,Monthly
5215,0 days 00:00:00.000000000,One Off
5221,19 days 00:00:00.000000000,Daily
5225,52 days 00:00:00.000000000,Daily
5226,11 days 00:00:00.000000000,Daily
5227,1158 days 00:00:00.000000000,Monthly
5228,12053 days 00:00:00.000000000,Yearly
5229,2251 days 00:00:00.000000000,Monthly
5231,1918 days 00:00:00.000000000,Monthly
5232,0 days 00:00:00.000000000,One Off
5233,11 days 00:00:00.000000000,Daily
5235,5113 days 00:00:00.000000000,Yearly
5239,33 days 00:00:00.000000000,Daily
5241,0 days 00:00:00.000000000,One Off
5242,5 days 00:00:00.000000000,Daily
5243,6575 days 00:00:00.000000000,Yearly
5245,120 days 00:00:00.000000000,Yearly
5246,2192 days 00:00:00.000000000,Yearly
5247,1765 days 00:00:00.000000000,Monthly
5250,0 days 00:00:00.000000000,One Off
5251,762 days 00:00:00.000000000,Monthly
5252,2649 days 00:00:00.000000000,Monthly
5256,2160 days 00:00:00.000000000,Monthly
5257,14610 days 00:00:00.000000000,Yearly
5259,10958 days 00:00:00.000000000,Yearly
5260,43 days 00:00:00.000000000,Daily
5261,0 days 00:00:00.000000000,One Off
5263,10 days 00:00:00.000000000,Daily
5269,0 days 00:00:00.000000000,One Off
5270,9497 days 00:00:00.000000000,Yearly
5271,31 days 00:00:00.000000000,Daily
5274,1949 days 00:00:00.000000000,Monthly
5275,36 days 00:00:00.000000000,Daily
5276,54 days 00:00:00.000000000,Daily
5278,1979 days 00:00:00.000000000,Monthly
5283,5844 days 00:00:00.000000000,Yearly
5286,1400 days 00:00:00.000000000,Monthly
5287,2192 days 00:00:00.000000000,Yearly
5288,0 days 00:00:00.000000000,One Off
5290,42 days 00:00:00.000000000,Daily
5291,0 days 00:00:00.000000000,One Off
5293,1946 days 00:00:00.000000000,Monthly
5295,5478 days 00:00:00.000000000,Yearly
5296,10227 days 00:00:00.000000000,Yearly
5298,5113 days 00:00:00.000000000,Yearly
5300,3 days 00:00:00.000000000,Daily
5301,8401 days 00:00:00.000000000,Yearly
5308,15 days 00:00:00.000000000,Daily
5309,12 days 00:00:00.000000000,Daily
5310,1552 days 00:00:00.000000000,Monthly
5315,4749 days 00:00:00.000000000,Yearly
5318,4383 days 00:00:00.000000000,Yearly
5319,1826 days 00:00:00.000000000,Yearly
5320,184 days 00:00:00.000000000,Yearly
5321,0 days 00:00:00.000000000,One Off
5322,8401 days 00:00:00.000000000,Yearly
5326,6939 days 00:00:00.000000000,Yearly
5327,1704 days 00:00:00.000000000,Monthly
5328,0 days 00:00:00.000000000,One Off
5330,0 days 00:00:00.000000000,One Off
5331,5844 days 00:00:00.000000000,Yearly
5332,2435 days 00:00:00.000000000,Monthly
5337,1185 days 00:00:00.000000000,Monthly
5339,50 days 00:00:00.000000000,Daily
5340,50 days 00:00:00.000000000,Daily
5341,1978 days 00:00:00.000000000,Monthly
5347,9497 days 00:00:00.000000000,Yearly
5348,17 days 00:00:00.000000000,Daily
5349,0 days 00:00:00.000000000,One Off
5352,396 days 00:00:00.000000000,Monthly
5354,45 days 00:00:00.000000000,Daily
5355,0 days 00:00:00.000000000,One Off
5361,1036 days 00:00:00.000000000,Monthly
5362,6 days 00:00:00.000000000,Daily
5363,10592 days 00:00:00.000000000,Yearly
5364,1339 days 00:00:00.000000000,Monthly
5366,2922 days 00:00:00.000000000,Yearly
5367,0 days 00:00:00.000000000,One Off
5368,53 days 00:00:00.000000000,Daily
5369,12053 days 00:00:00.000000000,Yearly
5370,21 days 00:00:00.000000000,Daily
